LinkedIn,Twitter,Facebook,Industry Groups,Number of Funding Rounds,Closed Date,Last Equity Funding Type,IPO Status,Organization Name,CB Rank (Company),Website,Total Funding Amount,Total Funding Amount Currency,Postal Code,Phone Number,Contact Email,Number of Exits,SEMrush - Global Traffic Rank,city,country,Regions,State,Founded Year 5+,Operating Status (Labeled),Company Type (Labeled),employees counts,Within One Year,Total Funding Amount Preprocessed
1,0,0,"Hardware, Manufacturing, Science and Engineering",5.0,0,Venture - Series Unknown,0,Apogee Semiconductor,사,1,10373924.0,USD,0,1,1,0.0,일,,us,Dallas/Fort Worth Metroplex,Southern US,1,1,1,2.0,1,0
1,1,0,"Hardware, Other, Science and Engineering",2.0,0,Pre-Seed,0,Infinite Orbits,사,1,2254028.0,EUR,179094,1,1,0.0,오,,,Asia-Pacific (APAC),Southeast Asia,1,1,1,2.0,0,0
1,1,1,"Science and Engineering, Transportation, Travel and Tourism",5.0,0,Seed,0,JetClass,사,1,4040368.0,USD,0,1,1,0.0,오,,,Europe,Middle East,1,1,1,2.0,0,0
1,1,1,"Manufacturing, Science and Engineering, Transportation",1.0,0,Series A,0,Autonomous Flight,사,1,5000000.0,GBP,TN15 0SQ,1,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,2.0,0,0
1,0,0,"Professional Services, Science and Engineering",1.0,0,0,0,Skyhaven Systems,사,1,255998.0,USD,80487,0,1,0.0,일,,us,Western US,Western US,1,1,1,2.0,0,0
1,1,1,"Hardware, Other, Science and Engineering, Software, Transportation",3.0,0,Seed,0,INVOLI,사,1,95586.0,USD,1003,0,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,2.0,0,0
0,1,1,Science and Engineering,1.0,0,Pre-Seed,0,Aerospace Orbit,오,1,120000.0,USD,99208,1,1,0.0,오,,us,West Coast,Western US,1,1,1,2.0,0,0
1,1,1,"Data and Analytics, Design, Hardware, Information Technology, Internet Services, Natural Resources, Science and Engineering, Software, Sports",0.0,0,0,0,Regno,오,1,0.0,0,GU51,1,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,2.0,0,0
1,1,0,"Data and Analytics, Navigation and Mapping, Science and Engineering",4.0,0,Seed,0,Bluefield Technologies,사,1,2500004.0,USD,0,1,1,0.0,오,silicon_valley,us,San Francisco Bay Area,Western US,1,1,1,1.0,0,0
1,0,0,"Manufacturing, Science and Engineering",2.0,0,Seed,0,Astrogate Labs,사,1,200000.0,USD,560 095,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,0,0
1,0,0,"Information Technology, Manufacturing, Transportation",1.0,0,Pre-Seed,0,Fenix Space,사,1,20000.0,USD,92408,0,1,0.0,일,,us,Greater Los Angeles Area,West Coast,1,1,1,1.0,0,0
1,1,1,"Energy, Manufacturing, Science and Engineering",1.0,0,Venture - Series Unknown,0,Turbotech,사,1,3000000.0,EUR,0,0,0,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,"Science and Engineering, Transportation, Travel and Tourism",2.0,0,Equity Crowdfunding,0,"Orion Span, Inc.",사,1,161500.0,USD,94401,0,1,0.0,일,,us,San Francisco Bay Area,West Coast,1,0,1,1.0,0,0
1,0,0,"Manufacturing, Science and Engineering, Transportation",1.0,0,0,0,Parisi Technologies,사,1,250000.0,USD,97214,0,1,0.0,일,,us,West Coast,Western US,1,1,1,1.0,0,0
1,1,0,"Manufacturing, Science and Engineering, Software",1.0,0,0,0,Aerobits,오,1,50000.0,EUR,0,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,"Education, Manufacturing, Professional Services, Science and Engineering",0.0,0,0,0,Drone Arrival,오,1,0.0,0,60647,1,1,0.0,오,,us,Greater Chicago Area,Midwestern US,1,1,1,1.0,0,0
0,0,0,"Hardware, Navigation and Mapping, Science and Engineering",1.0,0,Angel,0,Feixingzhe Keji,오,1,3000000.0,CNY,0,1,0,0.0,오,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,0,0
1,0,0,"Content and Publishing, Internet Services, Media and Entertainment, Science and Engineering",0.0,0,0,0,Aerospace Export,오,1,0.0,0,0,1,0,0.0,일,,us,Greater Seattle Area,Western US,1,1,1,1.0,0,0
1,0,0,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software, Transportation",2.0,0,Seed,0,NALEJ /knowledge [nal-ej]/ Corporation,사,1,5500000.0,USD,10001,0,1,0.0,일,new_york,us,Greater New York Area,Northeastern US,1,1,1,2.0,0,0
1,1,0,"Science and Engineering, Software",1.0,0,Seed,0,UP Aeronautics,오,1,500000.0,EUR,75008,1,0,0.0,일,,,European Union (EU),and Africa (EMEA),1,0,1,1.0,0,0
1,0,1,"Energy, Science and Engineering",1.0,0,Seed,0,Sierra Turbines,오,1,0.0,USD,95128,1,1,0.0,일,,us,San Francisco Bay Area,West Coast,1,1,1,1.0,0,0
0,1,1,Science and Engineering,0.0,0,0,0,Aerospace Purchasing,오,1,0.0,0,15241,1,1,0.0,오,,us,Great Lakes,Northeastern US,1,1,1,4.0,0,0
0,0,1,"Consumer Electronics, Consumer Goods, Content and Publishing, Energy, Hardware, Media and Entertainment, Natural Resources, Real Estate, Science and Engineering, Sustainability",0.0,0,0,0,Falcon Imagery,오,1,0.0,0,03254,1,1,0.0,일,,us,East Coast,Northeastern US,1,1,1,1.0,0,0
1,1,0,"Energy, Government and Military, Science and Engineering, Sustainability",3.0,0,Series B,0,Element Company Inc.,사,1,24900000.0,USD,80206,1,1,0.0,일,,us,Greater Denver Area,Western US,1,1,1,1.0,0,0
1,1,1,"Privacy and Security, Science and Engineering",0.0,0,0,0,IIO Technologies,오,1,0.0,0,0,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,0,0
1,0,0,"Financial Services, Information Technology, Lending and Investments, Real Estate, Science and Engineering, Transportation",0.0,0,0,0,Negocia Capital,오,1,0.0,0,369977,1,1,0.0,일,,,Asia-Pacific (APAC),Southeast Asia,1,1,1,2.0,0,0
1,0,0,"Science and Engineering, Transportation",0.0,0,0,0,XEOS,오,1,0.0,0,0,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,4.0,0,0
1,0,0,"Other, Professional Services, Science and Engineering, Transportation",0.0,0,0,0,SPACE Aero,오,1,0.0,0,10117,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,0,1,"Manufacturing, Science and Engineering",0.0,0,0,0,ArmWings,오,1,0.0,0,1119,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,0,1,"Apps, Data and Analytics, Health Care, Internet Services, Manufacturing, Mobile, Navigation and Mapping, Science and Engineering, Software, Transportation",0.0,0,0,0,R3I Ventures,오,1,0.0,0,079903,0,1,0.0,일,,,Asia-Pacific (APAC),Southeast Asia,1,1,1,1.0,0,0
1,1,1,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software",0.0,0,0,0,Dronak Robotics,오,1,0.0,0,48011,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,Science and Engineering,0.0,0,0,0,WINGS OF AERO,오,1,0.0,0,627851,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,0,0
1,0,1,"Data and Analytics, Science and Engineering, Software",0.0,0,0,0,Beep Analytics,오,1,0.0,0,DK-1264,1,1,0.0,일,,,European Union (EU),Scandinavia,1,1,1,1.0,0,0
1,1,1,"Science and Engineering, Transportation",3.0,0,Equity Crowdfunding,0,Doroni Aerospace,사,1,3816196.0,USD,0,0,1,0.0,오,,us,Greater Miami Area,Southern US,1,1,1,2.0,0,0
1,1,1,"Hardware, Science and Engineering, Software, Transportation",8.0,0,Venture - Series Unknown,0,Elroy Air,사,1,104907537.0,USD,94124,0,1,0.0,오,silicon_valley,us,San Francisco Bay Area,Western US,1,1,1,3.0,1,0
0,0,0,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software",1.0,0,Seed,0,Stratospheric Technologies,사,0,1320000.0,USD,0,0,0,0.0,일,silicon_valley,us,San Francisco Bay Area,Western US,1,1,1,2.0,0,0
0,0,0,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Manufacturing, Science and Engineering",1.0,0,Angel,0,CHARPA TECHNOLOGY,오,1,3000000.0,CNY,0,1,1,0.0,일,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
1,1,1,"Other, Professional Services, Science and Engineering, Software",0.0,0,0,0,Framici Aviation Services Tech,오,1,0.0,0,0,1,1,0.0,일,,us,Greater San Diego Area,Western US,1,1,1,2.0,0,0
1,0,1,"Agriculture and Farming, Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software",2.0,0,Angel,0,Robotopia,사,1,1480000.0,EUR,06229,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,0,1,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation",1.0,0,Seed,0,Lirhot Systems,사,1,2000000.0,USD,0,0,0,0.0,일,,,Europe,Middle East,1,0,1,1.0,0,0
1,0,1,"Science and Engineering, Transportation, Travel and Tourism",0.0,0,0,0,Intelak Hub,오,1,0.0,0,0,0,1,4.0,오,,,Europe,Middle East,1,1,1,1.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Information Technology, Other, Sales and Marketing, Science and Engineering, Software",0.0,0,0,0,Skyswoop,오,1,0.0,0,06810,1,1,0.0,일,,us,East Coast,Northeastern US,1,1,1,1.0,0,0
1,1,1,"Apps, Internet Services, Mobile, Science and Engineering, Software, Transportation",2.0,0,Series A,0,BlackBird,사,1,15034999.0,USD,0,0,1,0.0,오,silicon_valley,us,San Francisco Bay Area,Western US,1,1,1,2.0,0,0
1,0,0,"Information Technology, Internet Services, Transportation",2.0,0,Seed,0,SatelliteHerd,사,1,3010000.0,USD,100193,0,1,0.0,일,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
1,1,1,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation",7.0,0,Series B,0,Daedalean,삼,1,72511531.0,USD,8047,0,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,4.0,1,0
0,1,1,"Blockchain and Cryptocurrency, Hardware, Other, Professional Services, Science and Engineering, Transportation",6.0,1,Venture - Series Unknown,0,A.L.I. Technologies Japan,사,1,2398754000.0,JPY,105-0011,0,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,0,1,2.0,0,1
0,0,0,"Information Technology, Science and Engineering, Transportation",1.0,0,Series A,0,FM Aviation Technology,사,1,50000000.0,CNY,0,0,1,0.0,일,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,3.0,0,0
1,0,0,"Consumer Electronics, Consumer Goods, Hardware, Privacy and Security, Science and Engineering",0.0,0,0,0,Skycope,오,1,0.0,0,0,1,1,0.0,일,,,0,0,1,1,1,2.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering",4.0,0,Seed,0,Mothership Aeronautics,사,1,3225000.0,USD,94080,0,1,0.0,일,,us,San Francisco Bay Area,West Coast,1,1,1,1.0,0,0
1,1,1,"Artificial Intelligence (AI), Data and Analytics, Design, Hardware, Science and Engineering, Software, Transportation",1.0,0,Seed,0,Ntention,오,1,0.0,USD,0177,0,1,0.0,일,,,Nordic Countries,and Africa (EMEA),1,1,1,1.0,0,0
1,0,0,"Education, Science and Engineering, Software, Transportation",2.0,0,Pre-Seed,0,New Ascent,오,1,0.0,USD,0,0,1,0.0,일,,us,Greater Baltimore-Maryland Area,Southern US,1,1,1,1.0,0,0
1,0,1,"Design, Manufacturing, Science and Engineering, Transportation",0.0,0,0,0,N1 Composites,오,1,0.0,0,630090,1,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
0,0,0,"Data and Analytics, Internet Services, Science and Engineering",0.0,0,0,0,Radikl Inc,오,1,0.0,0,0,0,1,0.0,일,silicon_valley,us,San Francisco Bay Area,Western US,1,0,1,1.0,0,0
1,0,0,"Hardware, Science and Engineering",6.0,0,Series A,0,WARPSPACE,사,1,6787107.0,USD,305-0031,0,0,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,0,0
1,0,1,"Agriculture and Farming, Consumer Electronics, Consumer Goods, Gaming, Hardware, Internet Services, Media and Entertainment, Privacy and Security, Science and Engineering, Software, Transportation, Travel and Tourism, Video",0.0,0,0,0,ADIA Robotics,오,1,0.0,0,EN8 7AN,1,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,"Science and Engineering, Transportation, Travel and Tourism",0.0,0,0,0,AwardAce,오,1,0.0,0,0,0,1,0.0,일,new_york,us,Greater New York Area,Northeastern US,1,1,1,1.0,0,0
1,1,1,Science and Engineering,0.0,0,0,0,Nabla Zero Labs,오,1,0.0,0,0,1,0,0.0,일,,us,Greater Los Angeles Area,Western US,1,1,1,1.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Energy, Hardware, Science and Engineering, Software, Sustainability",3.0,0,Series A,0,Sitemark,사,1,6000000.0,EUR,0,0,0,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,1,0,"Energy, Manufacturing, Natural Resources, Science and Engineering, Sustainability, Transportation",3.0,0,Seed,0,RAB Microfluidics,사,1,3440000.0,GBP,AB23 8GD,1,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,2.0,0,0
1,0,1,Science and Engineering,2.0,0,Seed,0,ALX Systems,사,1,800000.0,EUR,4000,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,1,1,"Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Hardware, Information Technology, Media and Entertainment, Science and Engineering, Software, Transportation",8.0,0,Venture - Series Unknown,0,GITAI,삼,1,113576682.0,USD,0,0,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,1,0
1,1,1,"Other, Science and Engineering, Sustainability, Transportation",0.0,0,0,0,Intergalactic,오,1,0.0,0,84790,1,1,0.0,일,,us,Western US,Western US,1,1,1,2.0,0,0
1,0,1,"Other, Science and Engineering, Transportation, Travel and Tourism",0.0,0,0,0,SKY TREK,오,1,0.0,0,107-0052,1,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
1,1,0,"Science and Engineering, Software, Transportation",1.0,0,0,0,Seer Aerospace,사,1,120000.0,USD,0,1,0,0.0,일,new_york,us,Greater New York Area,Northeastern US,1,1,1,1.0,0,0
0,0,0,"Science and Engineering, Transportation, Travel and Tourism",1.0,1,Seed,0,Astra Spacelines,사,1,380000.0,USD,60554,1,1,0.0,일,,us,Greater Chicago Area,Midwestern US,1,0,1,1.0,0,0
1,1,1,"Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Other, Real Estate, Science and Engineering, Transportation",1.0,0,Seed,0,A-malgam Technologies Inc.,사,1,250000.0,CAD,G1L2G9,1,1,0.0,오,,,0,0,1,1,1,1.0,0,0
1,0,0,"Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software, Transportation",0.0,0,0,0,Stollmeyer Technologies,오,1,0.0,0,93401,1,0,0.0,일,,us,West Coast,Western US,1,1,1,1.0,0,0
1,1,1,"Community and Lifestyle, Financial Services, Lending and Investments, Other, Social Impact, Transportation",0.0,0,0,0,SpaceVault,오,1,0.0,0,28202,0,1,0.0,일,,us,East Coast,Southern US,1,1,1,1.0,0,0
1,0,0,Science and Engineering,0.0,0,0,0,CloudIX,오,1,0.0,0,94303,0,0,0.0,오,,us,San Francisco Bay Area,West Coast,1,1,1,1.0,0,0
1,1,1,Science and Engineering,0.0,0,0,0,Ripple Aerospace,오,1,0.0,0,4611,1,1,0.0,일,,,Nordic Countries,and Africa (EMEA),1,1,1,2.0,0,0
0,0,1,"Education, Media and Entertainment, Professional Services, Science and Engineering",0.0,0,0,0,Aerotimes,오,1,0.0,0,0,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,0,1,0.0,0,0
1,1,1,"Consumer Electronics, Design, Hardware, Science and Engineering, Software",2.0,0,Pre-Seed,0,Somatic Labs,사,1,230000.0,USD,80202,1,1,0.0,일,,us,Greater Denver Area,Western US,1,0,1,1.0,0,0
1,1,1,Science and Engineering,3.0,0,0,0,Miles Space,사,1,100000.0,USD,33607,1,1,0.0,일,,us,Tampa Bay Area,Southern US,1,1,1,1.0,0,0
1,1,1,"Hardware, Information Technology, Science and Engineering",1.0,0,0,0,ODYSSEUS Space S.A.,오,1,0.0,USD,L-4362,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
0,1,1,"Energy, Hardware, Natural Resources, Sustainability, Transportation",0.0,0,0,0,Sunna Wedra,오,1,0.0,0,0,0,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software, Transportation",0.0,0,0,0,SpaceVee,오,1,0.0,0,0,1,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
1,1,0,"Data and Analytics, Navigation and Mapping, Science and Engineering",4.0,0,Series A,0,SatVu,사,1,31300000.0,GBP,0,0,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,2.0,1,0
0,0,0,"Energy, Professional Services, Science and Engineering",2.0,0,Private Equity,0,ECOPRO BM,사,1,385000000.0,USD,0,1,0,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,7.0,1,1
0,0,0,"Education, Hardware, Science and Engineering, Software",1.0,0,Angel,0,SpaceD,사,1,3000000.0,CNY,0,1,1,0.0,일,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,4.0,0,0
1,1,1,"Data and Analytics, Hardware, Science and Engineering, Software, Transportation",2.0,0,Venture - Series Unknown,0,Viviota,오,1,0.0,USD,78701,0,1,0.0,오,,us,Southern US,Southern US,1,1,1,2.0,0,0
1,1,1,"Commerce and Shopping, Internet Services, Manufacturing, Real Estate, Science and Engineering, Transportation",6.0,0,Series A,0,Eezee,사,1,13700000.0,USD,200802,1,1,0.0,오,,,Asia-Pacific (APAC),Southeast Asia,1,1,1,3.0,0,0
1,1,0,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering",0.0,0,0,0,EDronica,오,1,0.0,0,0,0,0,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,0.0,0,0
1,1,1,Science and Engineering,0.0,0,0,0,Resonant Aero,오,1,0.0,0,0,0,0,0.0,일,,us,Greater Miami Area,Southern US,1,1,1,1.0,0,0
1,0,1,"Science and Engineering, Transportation",1.0,0,Seed,0,ALAS (Airspace Localization & Avoidance System),오,1,0.0,USD,0,0,0,0.0,일,,,Asia-Pacific (APAC),Southeast Asia,1,0,1,1.0,0,0
1,1,0,"Manufacturing, Science and Engineering",1.0,0,Seed,0,MicroTau,사,1,5600000.0,AUD,2044,1,1,0.0,오,,,Asia-Pacific (APAC),Australasia,1,1,1,1.0,0,0
0,0,0,"Manufacturing, Science and Engineering",0.0,0,0,0,Martin Materials Solutions,오,1,0.0,0,93010,1,1,0.0,일,,us,Greater Los Angeles Area,Western US,1,1,1,1.0,0,0
0,1,0,"Manufacturing, Sales and Marketing, Transportation",5.0,0,Venture - Series Unknown,0,Iwaya Giken,사,1,1433000000.0,JPY,001-0016,0,0,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,3.0,1,1
1,0,1,"Hardware, Natural Resources, Science and Engineering, Transportation",1.0,0,Seed,0,Asteroid Mining Corporation Ltd,사,1,1019000.0,USD,0,0,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,2.0,0,0
1,0,1,"Consumer Electronics, Hardware, Science and Engineering",0.0,0,0,0,Second Order Effects Inc,오,1,0.0,0,90245,1,1,0.0,오,,us,Greater Los Angeles Area,Western US,1,1,1,3.0,0,0
1,0,0,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Content and Publishing, Data and Analytics, Hardware, Media and Entertainment, Navigation and Mapping, Science and Engineering, Software",1.0,0,Series A,0,Overwatch Imaging,사,1,11150000.0,USD,97031,1,1,0.0,오,,us,West Coast,Western US,1,1,1,2.0,0,0
1,0,1,"Apps, Mobile, Navigation and Mapping, Science and Engineering, Software",6.0,0,Pre-Seed,0,NexAtlas,사,1,132677.0,USD,37500903,0,1,0.0,오,,,Latin America,Latin America,1,1,1,2.0,0,0
1,0,1,"Manufacturing, Science and Engineering",0.0,0,0,0,Full Throttle Aerial,오,1,0.0,0,77377,1,0,0.0,일,,us,Greater Houston Area,Southern US,1,1,1,1.0,0,0
1,1,1,"Government and Military, Science and Engineering, Software",0.0,0,0,0,The Intelligence Community,오,1,0.0,0,0,1,1,0.0,일,,us,Washington DC Metro Area,Southern US,1,1,1,1.0,0,0
1,0,1,"Information Technology, Sales and Marketing, Science and Engineering, Software",0.0,0,0,0,VOLSOFT,오,1,0.0,0,59500,1,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
1,0,0,"Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software, Transportation",0.0,0,0,0,Quantum_AI Advanced Robotics,오,1,0.0,0,0,0,0,0.0,일,,us,San Francisco Bay Area,Western US,1,1,1,1.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Internet Services, Science and Engineering, Software, Transportation",3.0,0,Series C,0,Terra Drone,사,1,94160576.0,USD,150-0043,1,1,1.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,6.0,0,0
1,1,1,"Science and Engineering, Transportation",8.0,1,Series B,0,Vector Launch,사,1,102750000.0,USD,85719,1,1,0.0,오,,us,Western US,Western US,1,0,1,4.0,0,0
1,1,0,"Science and Engineering, Software",3.0,0,Venture - Series Unknown,0,Aiir Innovations,사,1,2600000.0,EUR,0,0,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,1,1,"Science and Engineering, Transportation",0.0,0,0,0,French bee,오,1,0.0,0,0,1,0,0.0,사,,,European Union (EU),and Africa (EMEA),1,1,1,4.0,0,0
1,0,0,"Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Science and Engineering, Transportation",0.0,0,0,0,nSky,오,1,0.0,0,95742,1,1,0.0,일,,us,West Coast,Western US,1,1,1,2.0,0,0
1,0,0,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software, Transportation",0.0,0,0,0,AERO Corporation,오,1,0.0,0,22033,1,1,0.0,일,,us,Washington DC Metro Area,Southern US,1,1,1,2.0,0,0
0,0,1,"Manufacturing, Professional Services, Science and Engineering",0.0,0,0,0,Prism Aerospace,오,1,0.0,0,92879-1877,0,0,0.0,일,,us,Greater Los Angeles Area,West Coast,1,1,1,2.0,0,0
1,1,0,"Financial Services, Lending and Investments, Science and Engineering, Travel and Tourism",0.0,0,0,0,JetBlue Ventures,사,1,0.0,0,94070,1,1,8.0,오,,us,San Francisco Bay Area,West Coast,1,1,1,1.0,0,0
0,0,0,"Hardware, Science and Engineering, Sustainability, Transportation",0.0,1,0,0,Tamatura Inc.,오,1,0.0,0,0,0,1,0.0,일,,us,San Francisco Bay Area,West Coast,1,0,1,1.0,0,0
1,1,0,"Design, Other, Science and Engineering, Software",5.0,0,Seed,0,Flow Engineering,사,1,8500000.0,USD,NW1 5PU,0,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,"Manufacturing, Professional Services, Science and Engineering",0.0,0,0,0,Malaysia Aerospace Industry Association,오,1,0.0,0,47820,1,1,0.0,오,,,Asia-Pacific (APAC),Southeast Asia,1,1,1,1.0,0,0
1,1,1,"Hardware, Internet Services, Other, Science and Engineering, Software",5.0,0,Series B,0,Infostellar,사,1,22392926.0,USD,163-0532,0,1,0.0,오,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
1,1,0,"Manufacturing, Science and Engineering, Transportation",8.0,0,Seed,0,"Wright Electric, Inc.",사,1,807000.0,USD,0,0,1,0.0,오,,us,East Coast,Northeastern US,1,1,1,2.0,0,0
1,1,0,"Hardware, Science and Engineering, Software",4.0,0,Series A,0,High Earth Orbit Robotics,사,1,7964759.0,USD,2000,0,1,0.0,일,,,Asia-Pacific (APAC),Australasia,1,1,1,2.0,1,0
1,0,0,"Manufacturing, Science and Engineering",1.0,0,Seed,0,AADYAH Aerospace,사,1,65000000.0,INR,0,0,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Other, Science and Engineering, Software, Transportation",8.0,0,Seed,0,EVA,사,1,270000.0,USD,11222,0,1,0.0,오,,us,Greater New York Area,Northeastern US,1,1,1,2.0,0,0
